cf_id,contact_id,company_name,description,goal,pledged,outcome,currency,launch_date,end_date
2869,2849,Hart-Briggs,Re-engineered user-facing approach,61400.0,73653.0,successful,USD,1970-01-01 00:00:01.615957200,1970-01-01 00:00:01.635310800
1623,1372,Jensen-Vargas,Ameliorated explicit parallelism,89900.0,12497.0,failed,USD,1970-01-01 00:00:01.598504400,1970-01-01 00:00:01.617685200
1575,4790,Cox Group,Synergized analyzing process improvement,7100.0,5824.0,failed,AUD,1970-01-01 00:00:01.611122400,1970-01-01 00:00:01.619672400
3035,2125,Mays LLC,Multi-layered global groupware,6900.0,11174.0,successful,USD,1970-01-01 00:00:01.584162000,1970-01-01 00:00:01.612072800
182,3651,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500.0,795.0,failed,USD,1970-01-01 00:00:01.592283600,1970-01-01 00:00:01.621918800
2924,1687,Jones-Gonzalez,Seamless dynamic website,3800.0,9021.0,successful,CHF,1970-01-01 00:00:01.592283600,1970-01-01 00:00:01.611468000
1680,5765,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400.0,4899.0,failed,USD,1970-01-01 00:00:01.614664800,1970-01-01 00:00:01.632114000
2003,5119,"Montgomery, Larson and Spencer",User-centric bifurcated knowledge user,4500.0,13536.0,successful,USD,1970-01-01 00:00:01.608789600,1970-01-01 00:00:01.618549200
2821,2085,Clark Group,Grass-roots fault-tolerant policy,4800.0,12516.0,successful,USD,1970-01-01 00:00:01.595307600,1970-01-01 00:00:01.613973600
2791,3211,"Frazier, Patrick and Smith",Enhanced systemic analyzer,154300.0,74688.0,failed,EUR,1970-01-01 00:00:01.593752400,1970-01-01 00:00:01.623906000
379,5216,Blair Group,Public-key 3rdgeneration budgetary management,4900.0,521.0,failed,USD,1970-01-01 00:00:01.605592800,1970-01-01 00:00:01.637647200
211,4605,Avila-Nelson,Up-sized intermediate website,61500.0,168095.0,successful,USD,1970-01-01 00:00:01.585112400,1970-01-01 00:00:01.613714400
41,2583,"Ward, Sanchez and Kemp",Stand-alone discrete Graphical User Interface,3900.0,9419.0,successful,USD,1970-01-01 00:00:01.622610000,1970-01-01 00:00:01.640930400
387,3193,Gonzalez-Robbins,Up-sized responsive protocol,4700.0,8829.0,successful,USD,1970-01-01 00:00:01.617944400,1970-01-01 00:00:01.645164000
1139,5619,Nichols Ltd,Function-based attitude-oriented groupware,7400.0,8432.0,successful,USD,1970-01-01 00:00:01.625202000,1970-01-01 00:00:01.626584400
1730,5469,"Davis, Cox and Fox",Compatible exuding Graphical User Interface,5200.0,702.0,failed,GBP,1970-01-01 00:00:01.616907600,1970-01-01 00:00:01.630904400
1056,5858,Smith and Sons,Grass-roots 24/7 attitude,5200.0,12467.0,successful,USD,1970-01-01 00:00:01.585717200,1970-01-01 00:00:01.614578400
2331,1628,Pugh LLC,Reactive analyzing function,8900.0,13065.0,successful,USD,1970-01-01 00:00:01.597467600,1970-01-01 00:00:01.625374800
917,2385,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500.0,1863.0,failed,USD,1970-01-01 00:00:01.618030800,1970-01-01 00:00:01.619326800
195,3041,Perez Group,Cross-platform tertiary hub,63400.0,197728.0,successful,USD,1970-01-01 00:00:01.619845200,1970-01-01 00:00:01.635915600
1006,1235,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200.0,55372.0,failed,USD,1970-01-01 00:00:01.608184800,1970-01-01 00:00:01.622091600
964,4804,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200.0,136156.0,successful,DKK,1970-01-01 00:00:01.603861200,1970-01-01 00:00:01.628917200
1093,5768,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800.0,10723.0,successful,DKK,1970-01-01 00:00:01.612159200,1970-01-01 00:00:01.622264400
1261,5361,"Anderson, Parks and Estrada",Realigned discrete structure,6000.0,13835.0,successful,USD,1970-01-01 00:00:01.604296800,1970-01-01 00:00:01.630731600
2122,5508,Black-Graham,Operative hybrid utilization,145000.0,6631.0,failed,USD,1970-01-01 00:00:01.631854800,1970-01-01 00:00:01.633237200
1809,4220,"Mason, Case and May",Optimized content-based collaboration,5700.0,6800.0,successful,USD,1970-01-01 00:00:01.618722000,1970-01-01 00:00:01.637042400
2585,2185,Hernandez Inc,Versatile dedicated migration,2400.0,11990.0,successful,USD,1970-01-01 00:00:01.623474000,1970-01-01 00:00:01.629262800
1419,5262,"Leach, Rich and Price",Implemented bi-directional flexibility,141100.0,74073.0,failed,USD,1970-01-01 00:00:01.636956000,1970-01-01 00:00:01.638856800
821,4678,"Caldwell, Velazquez and Wilson",Monitored impactful analyzer,5500.0,11904.0,successful,USD,1970-01-01 00:00:01.602219600,1970-01-01 00:00:01.621746000
2224,5560,Schroeder Ltd,Progressive needs-based focus group,3500.0,10850.0,successful,GBP,1970-01-01 00:00:01.606284000,1970-01-01 00:00:01.612504800
202,3569,"Bridges, Freeman and Kim",Cross-group multi-state task-force,2900.0,6243.0,successful,USD,1970-01-01 00:00:01.627016400,1970-01-01 00:00:01.638597600
2067,4037,"Sutton, Barrett and Tucker",Cross-platform needs-based approach,1100.0,7012.0,successful,USD,1970-01-01 00:00:01.624683600,1970-01-01 00:00:01.634792400
2909,3283,Porter-George,Reactive content-based framework,1000.0,14973.0,successful,GBP,1970-01-01 00:00:01.602219600,1970-01-01 00:00:01.636610400
1527,3190,"Santos, Bell and Lloyd",Object-based analyzing knowledge user,20000.0,51775.0,successful,CHF,1970-01-01 00:00:01.596603600,1970-01-01 00:00:01.621054800
1668,4604,"Arias, Allen and Miller",Seamless transitional portal,97800.0,32951.0,failed,AUD,1970-01-01 00:00:01.613282400,1970-01-01 00:00:01.635915600
1490,3706,Brown-Brown,Multi-lateral homogeneous success,45300.0,99361.0,successful,USD,1970-01-01 00:00:01.592715600,1970-01-01 00:00:01.618376400
1632,3670,"Miranda, Hall and Mcgrath",Progressive value-added ability,2400.0,10084.0,successful,USD,1970-01-01 00:00:01.611554400,1970-01-01 00:00:01.623733200
1980,2736,Mendoza-Parker,Enterprise-wide motivating matrices,7500.0,8181.0,successful,EUR,1970-01-01 00:00:01.592283600,1970-01-01 00:00:01.624856400
2274,5000,"Sawyer, Horton and Williams",Triple-buffered 4thgeneration toolset,173900.0,47260.0,canceled,USD,1970-01-01 00:00:01.633582800,1970-01-01 00:00:01.634101200
890,5441,Fields Ltd,Front-line foreground project,5500.0,5324.0,failed,USD,1970-01-01 00:00:01.621746000,1970-01-01 00:00:01.624251600
1315,5171,"Velazquez, Hunt and Ortiz",Switchable zero tolerance website,7800.0,1586.0,failed,USD,1970-01-01 00:00:01.616907600,1970-01-01 00:00:01.619154000
1911,6007,Willis and Sons,Fundamental incremental database,93800.0,21477.0,live,USD,1970-01-01 00:00:01.617685200,1970-01-01 00:00:01.623819600
980,4890,"Berger, Johnson and Marshall",Devolved exuding emulation,197600.0,82959.0,failed,USD,1970-01-01 00:00:01.607752800,1970-01-01 00:00:01.623992400
1971,3978,"Perez, Davis and Wilson",Implemented tangible algorithm,2300.0,4253.0,successful,USD,1970-01-01 00:00:01.603170000,1970-01-01 00:00:01.629867600
2393,3364,Price and Sons,Object-based demand-driven strategy,89900.0,45384.0,failed,USD,1970-01-01 00:00:01.633755600,1970-01-01 00:00:01.638165600
3208,5165,Cuevas-Morales,Public-key coherent ability,900.0,8703.0,successful,DKK,1970-01-01 00:00:01.604296800,1970-01-01 00:00:01.617771600
1926,2104,Johnson Inc,Reduced context-sensitive complexity,1300.0,6889.0,successful,AUD,1970-01-01 00:00:01.590987600,1970-01-01 00:00:01.617080400
975,4477,Williams-Walsh,Organized explicit core,9100.0,12678.0,successful,USD,1970-01-01 00:00:01.593147600,1970-01-01 00:00:01.613196000
2177,6222,Gallegos Inc,Seamless logistical encryption,5100.0,574.0,failed,USD,1970-01-01 00:00:01.588136400,1970-01-01 00:00:01.617512400
65,1725,Berry-Richardson,Automated zero tolerance implementation,186700.0,178338.0,live,CHF,1970-01-01 00:00:01.590642000,1970-01-01 00:00:01.622264400
1135,6094,"Johnson, Murphy and Peterson",Cross-group high-level moderator,84900.0,13864.0,failed,USD,1970-01-01 00:00:01.611813600,1970-01-01 00:00:01.628658000
2097,5739,Pineda Ltd,Cross-group global system engine,8700.0,4531.0,failed,USD,1970-01-01 00:00:01.597122000,1970-01-01 00:00:01.633669200
1917,4632,Jensen LLC,Realigned dedicated system engine,600.0,6226.0,successful,USD,1970-01-01 00:00:01.603774800,1970-01-01 00:00:01.631336400
1672,4628,Robinson Group,Switchable reciprocal middleware,98700.0,87448.0,failed,USD,1970-01-01 00:00:01.611554400,1970-01-01 00:00:01.637733600
1920,3032,Smith-Kennedy,Virtual heuristic hub,48300.0,16592.0,failed,EUR,1970-01-01 00:00:01.629522000,1970-01-01 00:00:01.637301600
2103,1707,Johnson-Morales,Devolved 24hour forecast,125600.0,109106.0,failed,USD,1970-01-01 00:00:01.611640800,1970-01-01 00:00:01.611986400
1327,3904,"Page, Holt and Mack",Fundamental methodical emulation,92500.0,71320.0,failed,USD,1970-01-01 00:00:01.627794000,1970-01-01 00:00:01.634187600
1550,5481,Buckley Group,Diverse high-level attitude,3200.0,7661.0,successful,USD,1970-01-01 00:00:01.606629600,1970-01-01 00:00:01.614578400
589,2026,Buck-Khan,Integrated bandwidth-monitored alliance,8900.0,4509.0,failed,USD,1970-01-01 00:00:01.612245600,1970-01-01 00:00:01.632632400
784,4749,Brady Ltd,Open-source reciprocal standardization,4900.0,2505.0,failed,USD,1970-01-01 00:00:01.601269200,1970-01-01 00:00:01.617166800
3143,2705,Bryant-Pope,Networked intangible help-desk,38200.0,121950.0,successful,USD,1970-01-01 00:00:01.612418400,1970-01-01 00:00:01.628226000
640,5343,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800.0,3839.0,failed,USD,1970-01-01 00:00:01.600059600,1970-01-01 00:00:01.617771600
25,4527,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000.0,8641.0,successful,USD,1970-01-01 00:00:01.628571600,1970-01-01 00:00:01.629435600
2484,5368,Vega Group,Synchronized regional synergy,75100.0,112272.0,successful,USD,1970-01-01 00:00:01.618462800,1970-01-01 00:00:01.633669200
558,4351,Hogan Ltd,Stand-alone mission-critical moratorium,9600.0,9216.0,failed,USD,1970-01-01 00:00:01.620622800,1970-01-01 00:00:01.639720800
1599,5154,Johnson-Lee,Intuitive exuding process improvement,60900.0,102751.0,successful,USD,1970-01-01 00:00:01.596776400,1970-01-01 00:00:01.623733200
146,1349,Hoffman-Howard,Extended encompassing application,85600.0,165798.0,successful,USD,1970-01-01 00:00:01.608357600,1970-01-01 00:00:01.615356000
1717,2619,Roberts and Sons,Streamlined holistic knowledgebase,6200.0,13103.0,successful,AUD,1970-01-01 00:00:01.604383200,1970-01-01 00:00:01.627880400
1572,3290,Mcmillan Group,Advanced cohesive Graphic Interface,153700.0,55536.0,live,USD,1970-01-01 00:00:01.616389200,1970-01-01 00:00:01.640757600
969,2043,Wang-Rodriguez,Total multimedia website,188800.0,57734.0,failed,USD,1970-01-01 00:00:01.634101200,1970-01-01 00:00:01.635829200
241,5072,"Young, Gilbert and Escobar",Networked didactic time-frame,151300.0,57034.0,failed,USD,1970-01-01 00:00:01.602392400,1970-01-01 00:00:01.623042000
1010,4945,"Holder, Caldwell and Vance",Polarized systemic Internet solution,178000.0,43086.0,failed,EUR,1970-01-01 00:00:01.600318800,1970-01-01 00:00:01.621918800
2600,5849,Nelson-Valdez,Open-source 4thgeneration open system,145600.0,141822.0,failed,USD,1970-01-01 00:00:01.581660000,1970-01-01 00:00:01.617685200
1203,5245,"Fischer, Torres and Walker",Expanded even-keeled portal,118000.0,28870.0,failed,USD,1970-01-01 00:00:01.623819600,1970-01-01 00:00:01.627966800
2490,1918,Dawson-Tyler,Optional 6thgeneration access,193200.0,97369.0,failed,USD,1970-01-01 00:00:01.607407200,1970-01-01 00:00:01.627448400
2098,5261,Freeman-Ferguson,Profound full-range open system,7800.0,4275.0,failed,USD,1970-01-01 00:00:01.612936800,1970-01-01 00:00:01.618376400
1865,3241,Maldonado-Gonzalez,Digitized client-driven database,3100.0,10085.0,successful,USD,1970-01-01 00:00:01.629694800,1970-01-01 00:00:01.641794400
60,3961,"White, Torres and Bishop",Multi-layered dynamic protocol,9700.0,14606.0,successful,USD,1970-01-01 00:00:01.614232800,1970-01-01 00:00:01.617166800
449,2771,"Robinson, Lopez and Christensen",Organic next generation protocol,5400.0,6351.0,successful,USD,1970-01-01 00:00:01.602046800,1970-01-01 00:00:01.634446800
2819,2384,"Stanton, Neal and Rodriguez",Polarized uniform software,2600.0,9562.0,successful,EUR,1970-01-01 00:00:01.595134800,1970-01-01 00:00:01.614492000
1344,3849,Curtis-Curtis,User-friendly reciprocal initiative,4200.0,2212.0,failed,AUD,1970-01-01 00:00:01.618894800,1970-01-01 00:00:01.634187600
1548,4836,Burton-Watkins,Extended reciprocal circuit,3500.0,8864.0,successful,USD,1970-01-01 00:00:01.596258000,1970-01-01 00:00:01.629003600
1348,4577,Brown-Vang,Robust heuristic artificial intelligence,9800.0,13439.0,successful,USD,1970-01-01 00:00:01.610344800,1970-01-01 00:00:01.629867600
1558,2955,Johnson LLC,Cross-group cohesive circuit,4800.0,6623.0,successful,USD,1970-01-01 00:00:01.608271200,1970-01-01 00:00:01.619499600
709,1615,Garcia Inc,Progressive neutral middleware,3000.0,10999.0,successful,USD,1970-01-01 00:00:01.606370400,1970-01-01 00:00:01.612764000
2081,2261,Watkins Ltd,Multi-channeled responsive implementation,1800.0,10755.0,successful,USD,1970-01-01 00:00:01.617771600,1970-01-01 00:00:01.625029200
933,2908,Walker Ltd,Organic eco-centric success,2900.0,10756.0,successful,USD,1970-01-01 00:00:01.603688400,1970-01-01 00:00:01.620277200
2284,2809,Foley-Cox,Progressive zero administration leverage,153700.0,1953.0,live,USD,1970-01-01 00:00:01.625806800,1970-01-01 00:00:01.642053600
2333,4967,"Butler, Henry and Espinoza",Switchable didactic matrices,37100.0,34964.0,failed,USD,1970-01-01 00:00:01.617426000,1970-01-01 00:00:01.640239200
748,3910,Diaz-Garcia,Profit-focused 3rdgeneration circuit,9700.0,1146.0,failed,CAD,1970-01-01 00:00:01.614924000,1970-01-01 00:00:01.615701600
1696,2511,King Ltd,Visionary systemic process improvement,9100.0,5803.0,failed,USD,1970-01-01 00:00:01.616994000,1970-01-01 00:00:01.623387600
2793,5645,Davis-Allen,Digitized eco-centric core,2400.0,4477.0,successful,USD,1970-01-01 00:00:01.600491600,1970-01-01 00:00:01.621227600
2432,5721,Bell PLC,Ergonomic eco-centric open architecture,100.0,2.0,failed,USD,1970-01-01 00:00:01.633582800,1970-01-01 00:00:01.637820000
1549,3059,"Sullivan, Davis and Booth",Vision-oriented actuating hardware,2700.0,7767.0,successful,USD,1970-01-01 00:00:01.616302800,1970-01-01 00:00:01.632546000
2594,4466,Robles Ltd,Right-sized demand-driven adapter,191000.0,173191.0,canceled,USD,1970-01-01 00:00:01.613714400,1970-01-01 00:00:01.623560400
2391,2687,Robles-Hudson,Balanced bifurcated leverage,8600.0,8656.0,successful,USD,1970-01-01 00:00:01.630126800,1970-01-01 00:00:01.632286800
549,3398,"Adams, Walker and Wong",Seamless background framework,900.0,6514.0,successful,USD,1970-01-01 00:00:01.585026000,1970-01-01 00:00:01.614232800
159,4502,Brown-Pena,Front-line client-server secured line,5300.0,14097.0,successful,USD,1970-01-01 00:00:01.583647200,1970-01-01 00:00:01.614319200
2339,3676,"Swanson, Wilson and Baker",Synergized well-modulated project,4300.0,11525.0,successful,AUD,1970-01-01 00:00:01.614232800,1970-01-01 00:00:01.620363600
1762,1658,"White, Robertson and Roberts",Down-sized national software,5100.0,14249.0,successful,USD,1970-01-01 00:00:01.589000400,1970-01-01 00:00:01.621659600
1551,2392,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900.0,13212.0,successful,USD,1970-01-01 00:00:01.596085200,1970-01-01 00:00:01.625288400
503,5149,Sanchez Ltd,Up-sized 24hour instruction set,170700.0,57250.0,canceled,USD,1970-01-01 00:00:01.620968400,1970-01-01 00:00:01.628398800
1317,2767,Thompson-Moreno,Expanded needs-based orchestration,62300.0,118214.0,successful,USD,1970-01-01 00:00:01.615356000,1970-01-01 00:00:01.641967200
959,5022,Caldwell PLC,Grass-roots zero administration alliance,37100.0,131404.0,successful,USD,1970-01-01 00:00:01.608184800,1970-01-01 00:00:01.616302800
3054,6163,Guerrero-Griffin,Networked web-enabled product,4700.0,12065.0,successful,USD,1970-01-01 00:00:01.623301200,1970-01-01 00:00:01.641621600
2336,3572,Olson-Bishop,User-friendly high-level initiative,2300.0,4667.0,successful,USD,1970-01-01 00:00:01.604469600,1970-01-01 00:00:01.635483600
1757,5306,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200.0,12216.0,successful,USD,1970-01-01 00:00:01.601442000,1970-01-01 00:00:01.630990800
2587,3286,Ward PLC,Front-line bottom-line Graphic Interface,97100.0,105817.0,successful,USD,1970-01-01 00:00:01.588654800,1970-01-01 00:00:01.615528800
1927,3657,Porter-Hicks,De-engineered next generation parallelism,8800.0,2703.0,failed,USD,1970-01-01 00:00:01.613973600,1970-01-01 00:00:01.624251600
750,2217,Jackson-Brown,Versatile 5thgeneration matrices,182800.0,79045.0,canceled,USD,1970-01-01 00:00:01.624856400,1970-01-01 00:00:01.639720800
2701,2573,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100.0,79268.0,successful,USD,1970-01-01 00:00:01.594962000,1970-01-01 00:00:01.618117200
338,3628,Chung-Nguyen,Managed discrete parallelism,40200.0,139468.0,successful,USD,1970-01-01 00:00:01.584766800,1970-01-01 00:00:01.615096800
399,5983,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300.0,2111.0,failed,CAD,1970-01-01 00:00:01.640757600,1970-01-01 00:00:01.642312800
1378,2873,Clements Ltd,Persistent bandwidth-monitored framework,3700.0,1343.0,failed,USD,1970-01-01 00:00:01.594098000,1970-01-01 00:00:01.627362000
806,2961,Walter Inc,Streamlined 5thgeneration intranet,10000.0,8142.0,failed,AUD,1970-01-01 00:00:01.608444000,1970-01-01 00:00:01.612072800
1563,3043,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000.0,55805.0,failed,USD,1970-01-01 00:00:01.617858000,1970-01-01 00:00:01.639807200
1951,6013,Rodriguez-Robinson,Ergonomic methodical hub,5900.0,4997.0,failed,EUR,1970-01-01 00:00:01.627016400,1970-01-01 00:00:01.637820000
461,3521,Erickson-Rogers,De-engineered even-keeled definition,9800.0,7608.0,canceled,EUR,1970-01-01 00:00:01.625288400,1970-01-01 00:00:01.625720400
1095,3565,Young and Sons,Innovative disintermediate encryption,2400.0,4596.0,successful,USD,1970-01-01 00:00:01.606543200,1970-01-01 00:00:01.614492000
1388,4517,Valenzuela-Cook,Total incremental productivity,6700.0,7496.0,successful,USD,1970-01-01 00:00:01.609740000,1970-01-01 00:00:01.633323600
2448,2389,Little Ltd,Decentralized bandwidth-monitored ability,6900.0,12155.0,successful,USD,1970-01-01 00:00:01.611554400,1970-01-01 00:00:01.618722000
602,2153,Giles-Smith,Right-sized web-enabled intranet,9700.0,11929.0,successful,USD,1970-01-01 00:00:01.643695200,1970-01-01 00:00:01.644991200
